t,x,y,z
5.315742334E0,9.590433121E0,-2.279163599E-1,1.899302959E0
5.318119053E0,9.600004196E0,-2.231307179E-1,1.880160451E0
5.320495771E0,9.600004196E0,-2.374876440E-1,1.899302959E0
5.322872490E0,9.585647583E0,-2.279163599E-1,1.884945989E0
5.325249209E0,9.600004196E0,-2.416750938E-1,1.889731646E0
5.327625980E0,9.585647583E0,-2.512463629E-1,1.869990945E0
5.330002698E0,9.580862045E0,-2.422732860E-1,1.884945989E0
5.332379417E0,9.590433121E0,-2.416750938E-1,1.870589137E0
5.334756136E0,9.586245537E0,-2.512463629E-1,1.855633974E0
5.337132855E0,9.571290970E0,-2.416750938E-1,1.865205288E0
5.339509625E0,9.581459999E0,-2.464607358E-1,1.846062660E0
5.341886344E0,9.586245537E0,-2.560320199E-1,1.831705689E0
5.344263063E0,9.571888924E0,-2.368894368E-1,1.850848317E0
5.346639782E0,9.576674461E0,-2.225325108E-1,1.832303882E0
5.349016500E0,9.614959717E0,-2.033899277E-1,1.852044702E0
5.351393271E0,9.619745255E0,-2.033899277E-1,1.832902193E0
5.353769990E0,9.619745255E0,-1.986042857E-1,1.832902193E0
5.356146709E0,9.629316330E0,-1.752742529E-1,1.852044702E0
5.358523428E0,9.629316330E0,-1.896311939E-1,1.856830359E0
5.360900146E0,9.652647018E0,-1.944168359E-1,1.885544300E0
5.363276865E0,9.637691498E0,-1.657029688E-1,1.923829436E0
5.365653636E0,9.642477036E0,-1.800599098E-1,1.919043779E0
5.368030355E0,9.637691498E0,-1.800599098E-1,1.938186288E0
5.370407073E0,9.642477036E0,-1.848455518E-1,1.962114573E0
5.372783792E0,9.622735977E0,-1.992024779E-1,1.981257200E0
5.375160511E0,9.608379364E0,-2.039881349E-1,1.995015860E0
5.377537230E0,9.626923561E0,-2.279163599E-1,2.038684845E0
5.379914000E0,9.603593826E0,-2.327020019E-1,2.033301115E0
5.382290719E0,9.598209381E0,-2.380858511E-1,2.038086653E0
5.384667438E0,9.588638306E0,-2.709871531E-1,2.056631088E0
5.387044157E0,9.574281693E0,-2.572284341E-1,2.075773716E0
